id,cos_10,cos_20,sim_10,sim_20,com_1_1_10,com_1_1_20,com_1_3_10,com_1_3_20,com_1_5_10,com_1_5_20,com_1_7_10,com_1_7_20,com_1_9_10,com_1_9_20,com_3_1_10,com_3_1_20,com_3_3_10,com_3_3_20,com_3_5_10,com_3_5_20,com_3_7_10,com_3_7_20,com_3_9_10,com_3_9_20,com_5_1_10,com_5_1_20,com_5_3_10,com_5_3_20,com_5_5_10,com_5_5_20,com_5_7_10,com_5_7_20,com_5_9_10,com_5_9_20,com_7_1_10,com_7_1_20,com_7_3_10,com_7_3_20,com_7_5_10,com_7_5_20,com_7_7_10,com_7_7_20,com_7_9_10,com_7_9_20,com_9_1_10,com_9_1_20,com_9_3_10,com_9_3_20,com_9_5_10,com_9_5_20,com_9_7_10,com_9_7_20,com_9_9_10,com_9_9_20
442,0,8,0,0,1,2,0,0,0,0,0,0,0,0,4,7,1,2,0,1,0,0,0,0,0,8,0,5,1,2,0,2,0,0,0,9,0,6,0,4,1,2,0,2,4,8,4,7,0,6,0,3,1,2
443,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,2,0,11,1,1,1,1,0,1
444,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,1,11,0,11,0,1,0,0,0,0
445,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,2,0,1,0,1,1,1,0,1,0,2,0,11,0,1,0,1,1,1
446,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,4,0,2,0,1,0,1,0,0,0,5,0,3,0,2,0,1,0,1,0,6,1,4,0,3,0,1,0,1
447,7,10,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,1,0,1,0,1,0,1,6,11,0,5,0,1,0,1,0,1,6,11,0,8,0,3,0,1,0,1,6,11,0,9,0,6,0,2,0,1
448,0,5,2,4,3,4,0,4,0,3,0,3,2,3,0,5,3,4,0,4,0,4,0,4,0,5,0,3,3,4,0,3,0,4,0,5,0,4,0,4,3,4,2,3,0,5,0,5,0,3,0,4,3,4
449,0,3,2,4,0,5,2,4,0,4,2,4,2,4,0,4,0,5,1,5,2,4,2,4,0,4,0,6,0,5,0,5,1,5,0,3,0,5,0,5,0,5,2,5,0,3,0,4,0,5,2,4,0,5
450,7,11,2,4,3,6,0,4,2,3,2,3,2,3,5,10,3,6,0,4,0,4,0,4,0,10,0,8,3,6,0,5,0,4,6,10,0,9,5,8,3,6,0,5,7,11,5,10,0,7,5,8,3,6
451,0,5,2,4,3,8,0,5,0,4,2,4,2,4,3,8,3,8,0,6,0,5,0,5,4,7,4,9,3,8,3,6,0,6,3,7,3,9,4,8,3,8,3,6,3,6,3,8,0,9,4,8,3,8
452,9,15,2,4,5,11,0,7,2,7,0,5,0,5,9,15,5,11,4,9,3,7,0,7,9,15,7,14,5,11,0,10,0,9,9,15,9,15,6,13,5,11,0,10,9,5,9,15,8,15,6,13,5,11
453,0,1,2,4,0,1,0,4,0,4,0,4,0,4,0,10,0,1,1,4,0,4,0,4,0,1,0,0,0,1,0,4,1,4,0,11,0,1,0,1,0,1,0,4,0,11,0,10,0,0,0,2,0,1
454,0,6,2,4,3,6,2,4,2,3,2,3,2,3,0,6,3,6,2,3,2,4,2,4,0,6,0,5,3,6,0,5,2,3,5,6,0,5,0,7,3,6,0,5,0,6,0,6,4,5,0,6,3,6
455,10,15,2,4,0,11,3,8,3,6,0,6,2,4,8,14,0,11,4,9,4,9,3,8,0,15,0,13,0,11,5,11,4,9,0,14,0,15,0,13,0,11,5,11,0,4,8,14,0,13,0,12,0,11
456,0,2,2,4,2,7,3,4,0,4,2,4,2,4,0,3,2,7,0,6,3,4,3,4,0,3,0,4,2,7,0,5,0,6,0,3,0,4,0,7,2,7,3,5,0,3,0,13,0,5,0,7,2,7
457,0,6,2,4,4,5,0,5,2,4,2,4,2,3,4,6,4,5,0,5,0,5,0,5,4,6,0,7,4,5,0,5,0,5,4,6,0,8,0,6,4,5,0,5,0,6,4,6,0,7,0,6,4,5
458,0,9,2,4,0,8,2,5,2,3,2,3,2,3,5,9,0,8,0,6,0,6,2,5,0,8,0,8,0,8,0,6,0,6,0,8,3,9,0,8,0,8,0,6,0,9,5,9,0,8,2,8,0,8
459,0,10,2,4,0,8,0,6,2,5,2,4,2,4,6,10,0,8,0,7,0,7,0,6,0,11,4,10,0,8,0,8,0,7,0,11,0,10,4,9,0,8,0,8,6,10,6,10,5,10,4,9,0,8
460,0,5,2,4,0,6,3,4,0,4,2,4,2,4,5,6,0,6,0,5,3,5,3,4,0,6,0,7,0,6,0,5,0,5,0,6,0,7,0,6,0,6,0,5,0,6,5,6,0,7,0,6,0,6
461,0,12,2,4,6,10,3,8,0,7,0,7,0,5,0,11,6,10,0,10,3,8,3,8,7,12,0,10,6,10,0,10,0,10,0,12,8,11,0,9,6,10,0,10,0,12,0,11,0,10,0,9,6,10
462,0,4,2,4,0,3,2,6,2,4,2,4,2,4,0,4,0,3,0,6,2,6,2,6,2,4,1,3,0,3,0,4,0,6,0,4,0,5,1,4,0,3,0,4,0,4,0,4,1,4,0,4,0,3
463,7,14,2,4,5,12,0,8,3,6,2,5,2,4,7,11,5,12,4,11,4,8,0,8,0,12,0,11,5,12,4,11,4,10,8,12,7,10,6,11,5,12,4,11,0,13,7,11,0,11,6,11,5,12
464,0,7,2,4,0,6,0,3,0,3,0,3,0,3,3,7,0,6,0,4,2,4,0,3,3,6,0,7,0,6,0,4,0,4,0,7,3,7,2,7,0,6,0,5,0,7,3,7,0,7,0,7,0,6
465,0,7,2,4,4,12,0,7,0,4,0,4,0,4,6,8,4,12,0,8,0,7,0,7,0,8,0,11,4,12,0,10,0,8,0,8,6,11,5,11,4,12,0,11,0,7,6,8,0,12,0,11,4,12
466,0,2,2,4,2,3,0,4,0,4,0,3,0,3,0,4,2,3,0,5,0,4,0,4,0,3,0,2,2,3,2,5,0,5,2,3,0,4,0,3,2,3,2,4,2,13,0,4,0,2,0,3,2,3
467,0,7,2,4,4,8,0,6,0,5,0,4,2,4,5,10,4,8,0,8,3,7,0,6,0,8,0,9,4,8,2,8,2,8,0,9,5,9,0,10,4,8,0,8,0,9,5,10,0,9,0,9,4,8
468,0,7,2,4,0,10,0,5,0,5,0,4,0,4,0,9,0,10,3,6,0,5,0,5,5,9,0,11,0,10,0,6,3,5,0,9,0,10,0,11,0,10,4,7,0,9,0,9,0,11,0,10,0,10
469,0,6,2,4,0,8,0,5,2,5,2,4,2,4,0,9,0,8,0,8,0,7,0,5,0,8,4,8,0,8,0,8,0,7,0,7,0,9,0,8,0,8,0,8,0,8,0,9,0,9,0,8,0,8
470,0,4,2,4,0,9,0,7,2,5,2,4,2,4,0,8,0,9,2,9,0,9,0,7,0,5,0,7,0,9,2,10,0,9,0,4,0,8,0,7,0,9,2,10,0,4,0,8,4,7,0,7,0,9
471,0,10,2,4,4,7,3,5,0,5,0,4,2,4,5,11,4,7,3,5,0,6,3,5,6,10,0,10,4,7,0,5,0,6,6,10,0,11,4,9,4,7,0,5,6,10,5,11,0,10,4,8,4,7
472,0,9,2,4,0,6,3,4,3,3,3,3,0,3,0,8,0,6,0,6,3,4,3,4,4,9,0,7,0,6,0,6,0,5,4,9,0,8,2,7,0,6,0,6,0,9,0,8,0,7,2,7,0,6
473,0,8,2,4,0,8,0,6,0,5,0,4,0,4,0,8,0,8,4,6,0,6,0,6,0,8,0,8,0,8,4,6,4,5,0,8,6,8,0,9,0,8,4,6,0,8,0,8,6,8,0,9,0,8
474,0,3,2,4,0,7,0,5,0,4,0,4,2,4,0,7,0,7,0,6,0,6,0,5,0,5,3,7,0,7,0,7,0,6,0,5,2,7,3,8,0,7,0,7,0,3,0,7,3,7,0,7,0,7
475,10,15,2,4,3,10,0,6,0,5,0,4,0,4,0,12,3,10,3,8,3,6,0,6,9,13,5,13,3,10,3,8,3,8,0,14,6,13,4,12,3,10,3,9,0,14,0,12,0,13,4,12,3,10
476,0,2,2,4,0,7,0,5,1,5,1,4,1,4,2,4,0,7,0,7,0,6,0,5,0,4,1,5,0,7,0,7,0,7,0,3,0,6,1,5,0,7,0,7,0,3,2,4,1,5,1,6,0,7
477,8,11,2,4,4,11,3,6,3,4,2,3,2,3,9,13,4,11,4,9,3,7,3,6,8,13,8,13,4,11,4,10,0,8,0,13,8,13,5,13,4,11,4,10,8,13,9,13,8,13,5,13,4,11
478,7,12,2,4,0,8,0,4,0,4,2,3,2,3,5,11,0,8,0,6,0,5,0,4,6,12,0,8,0,8,3,6,0,6,6,12,0,9,0,8,0,8,0,6,7,13,5,11,5,8,4,8,0,8
479,0,11,2,4,0,10,0,7,2,5,2,4,2,4,0,15,0,10,0,8,0,7,0,7,0,12,7,14,0,10,0,8,0,8,0,11,8,15,6,12,0,10,0,9,0,11,0,15,8,14,6,12,0,10
480,0,4,2,4,0,4,0,4,2,3,0,3,0,3,3,6,0,4,1,5,0,5,0,4,0,5,2,5,0,4,0,3,1,5,0,5,0,6,0,6,0,4,0,4,0,5,3,6,2,5,0,5,0,4
481,0,4,2,4,0,3,0,4,0,4,0,4,2,4,0,4,0,3,0,3,0,4,0,4,0,3,0,3,0,3,0,3,0,3,0,3,0,4,0,3,0,3,0,3,0,3,0,4,0,3,0,3,0,3
482,8,15,2,4,4,11,0,8,0,5,0,4,2,4,8,14,4,11,4,9,0,8,0,8,8,14,6,13,4,11,4,10,4,8,8,14,8,14,6,12,4,11,4,10,8,14,8,14,0,13,0,11,4,11
483,0,10,2,4,0,9,0,5,0,4,1,4,1,4,0,9,0,9,0,6,0,6,0,5,6,11,5,9,0,9,0,8,0,7,0,11,0,9,0,8,0,9,0,9,0,11,0,9,5,9,3,8,0,9
484,0,12,2,4,4,6,0,6,0,4,0,4,0,3,5,10,4,6,3,6,0,6,0,6,6,9,0,11,4,6,4,6,0,7,5,10,0,10,0,10,4,6,4,6,0,11,5,10,0,11,0,10,4,6
485,0,8,2,4,0,9,0,5,0,4,0,4,2,4,0,8,0,9,0,7,3,6,0,5,0,8,0,8,0,9,0,9,3,7,0,9,0,9,4,9,0,9,0,9,0,9,0,8,0,7,4,10,0,9
486,0,4,2,4,0,5,1,5,0,5,0,4,0,4,0,7,0,5,1,5,1,5,1,5,0,6,0,7,0,5,0,6,1,6,0,5,6,7,0,7,0,5,0,6,0,12,0,7,5,8,0,5,0,5
487,0,8,2,4,2,6,0,4,0,4,0,4,0,4,5,9,2,6,2,6,0,5,0,4,5,10,2,10,2,6,0,6,2,5,5,9,0,10,0,10,2,6,0,7,6,8,5,9,0,10,0,10,2,6
488,10,15,2,4,0,13,3,7,0,6,0,4,2,4,8,15,0,13,4,11,3,8,3,7,0,15,7,14,0,13,4,11,4,10,9,15,8,15,6,13,0,13,4,12,10,15,8,15,7,15,6,13,0,13
489,0,5,2,4,0,6,0,6,0,5,2,4,2,4,0,6,0,6,0,5,0,5,0,6,4,5,0,7,0,6,0,4,0,5,0,5,0,6,0,7,0,6,0,4,0,5,0,6,0,7,0,7,0,6
490,0,2,2,4,1,2,2,3,2,3,0,3,0,3,0,3,1,2,0,3,0,3,2,3,0,2,0,3,1,2,1,3,0,3,0,2,1,3,0,2,1,2,1,2,2,2,0,13,0,3,0,2,1,2
491,0,8,2,4,0,6,0,6,2,4,0,4,0,4,0,8,0,6,0,7,0,6,0,6,0,8,2,7,0,6,0,7,0,6,0,8,0,8,0,6,0,6,0,7,0,8,0,8,0,7,0,5,0,6
492,0,5,2,4,1,5,0,3,0,3,2,3,2,3,0,4,1,5,1,6,0,5,0,3,3,4,1,5,1,5,1,6,1,6,0,5,0,4,0,5,1,5,1,6,0,6,0,4,1,4,0,4,1,5
493,0,5,2,4,3,6,0,4,0,3,2,4,2,3,0,7,3,6,3,4,3,4,0,4,0,6,0,7,3,6,0,5,0,4,0,5,0,7,0,8,3,6,0,5,0,5,0,7,0,7,0,8,3,6
494,0,12,2,4,0,11,2,7,2,6,2,5,2,4,8,15,0,11,0,9,2,8,2,7,9,14,0,14,0,11,4,9,0,9,0,13,8,15,0,13,0,11,4,10,8,13,8,15,8,15,6,11,0,11
495,0,2,2,4,0,7,2,4,0,4,0,4,0,4,0,4,0,7,0,6,0,5,2,4,0,4,0,5,0,7,0,6,2,6,0,9,2,4,0,6,0,7,0,6,2,3,0,4,0,5,0,6,0,7
496,0,5,2,4,0,9,0,7,2,4,2,4,2,4,3,6,0,9,0,8,0,8,0,7,3,5,0,7,0,9,3,8,0,8,0,5,0,7,4,7,0,9,3,9,2,5,3,6,0,8,0,8,0,9
497,9,15,2,4,0,13,4,9,3,8,3,7,0,5,9,15,0,13,4,12,4,9,4,9,0,15,0,13,0,13,4,13,4,12,0,15,0,14,0,12,0,13,4,13,0,15,9,15,8,14,0,13,0,13
498,0,7,2,4,0,6,3,6,3,5,2,4,2,4,5,8,0,6,3,6,3,6,3,6,0,8,0,8,0,6,4,6,0,6,0,7,0,9,0,8,0,6,4,6,0,7,5,8,0,9,3,6,0,6
499,2,4,2,4,2,5,0,4,0,4,0,4,0,4,0,4,2,5,0,4,0,3,0,4,2,4,0,6,2,5,0,4,0,4,0,4,0,3,0,5,2,5,0,4,0,4,0,4,0,6,0,5,2,5
500,0,1,2,4,0,5,3,3,0,3,0,4,0,4,0,3,0,5,0,5,0,4,3,3,0,3,0,5,0,5,0,5,0,5,0,12,2,5,0,5,0,5,0,5,0,1,0,3,0,5,0,5,0,5
501,0,9,2,4,0,11,0,6,0,4,2,4,2,4,7,10,0,11,0,10,0,9,0,6,0,9,0,9,0,11,3,10,0,10,0,10,7,9,5,9,0,11,3,10,0,10,7,10,0,9,5,9,0,11
502,5,10,2,4,0,11,0,7,0,6,0,5,2,4,5,13,0,11,4,8,0,7,0,7,6,12,5,12,0,11,5,9,4,8,6,11,5,13,4,12,0,11,5,9,5,11,5,13,5,12,4,12,0,11
503,0,12,2,4,0,11,3,5,3,5,2,4,2,4,7,11,0,11,0,7,3,6,3,5,8,12,6,10,0,11,0,8,3,6,9,12,7,11,6,10,0,11,0,9,9,12,7,11,6,11,5,11,0,11
504,6,9,2,4,0,10,0,6,0,5,0,4,0,4,8,11,0,10,0,7,0,6,0,6,8,10,0,12,0,10,0,8,0,7,0,11,7,12,0,11,0,10,6,8,7,11,8,11,0,12,0,11,0,10
505,9,16,2,4,0,10,2,8,2,6,2,4,2,4,8,15,0,10,0,9,3,8,2,8,9,16,0,13,0,10,0,9,0,8,9,16,8,15,0,12,0,10,0,10,9,16,8,15,0,14,7,12,0,10
506,0,2,2,4,0,4,1,5,0,5,0,4,0,4,3,4,0,4,0,5,1,6,1,5,0,4,0,4,0,4,0,5,0,6,3,9,0,3,0,4,0,4,0,5,0,4,3,4,0,4,2,4,0,4
Total,984,3707,118,1112,386,2149,158,1355,146,1213,199,1162,205,1146,873,3726,386,2149,213,1636,200,1447,158,1355,1028,3544,622,2808,386,2149,257,1786,208,1578,987,3767,818,3184,575,2601,386,2149,324,1871,986,3701,873,3846,658,2886,618,2471,386,2149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
