id,cos_10,cos_20,sim_10,sim_20,com_1_1_10,com_1_1_20,com_1_3_10,com_1_3_20,com_1_5_10,com_1_5_20,com_1_7_10,com_1_7_20,com_1_9_10,com_1_9_20,com_3_1_10,com_3_1_20,com_3_3_10,com_3_3_20,com_3_5_10,com_3_5_20,com_3_7_10,com_3_7_20,com_3_9_10,com_3_9_20,com_5_1_10,com_5_1_20,com_5_3_10,com_5_3_20,com_5_5_10,com_5_5_20,com_5_7_10,com_5_7_20,com_5_9_10,com_5_9_20,com_7_1_10,com_7_1_20,com_7_3_10,com_7_3_20,com_7_5_10,com_7_5_20,com_7_7_10,com_7_7_20,com_7_9_10,com_7_9_20,com_9_1_10,com_9_1_20,com_9_3_10,com_9_3_20,com_9_5_10,com_9_5_20,com_9_7_10,com_9_7_20,com_9_9_10,com_9_9_20
371,0,8,0,4,6,11,0,5,3,5,0,4,0,4,5,10,6,11,0,8,0,5,0,5,5,9,0,10,6,11,0,10,0,8,5,9,0,9,0,11,6,11,0,10,5,9,5,10,0,10,0,11,6,11
372,0,17,0,1,8,13,0,6,0,3,0,3,0,2,0,18,8,13,0,8,0,6,0,6,10,17,9,17,8,13,0,11,5,8,10,16,0,18,9,16,8,13,7,11,10,16,0,18,9,17,9,15,8,13
373,8,16,0,3,9,16,0,11,0,7,2,5,0,4,0,17,9,16,7,14,7,12,0,11,8,17,9,17,9,16,8,15,7,14,8,16,0,17,9,17,9,16,8,16,8,16,0,17,9,17,9,17,9,16
374,7,15,0,3,6,13,0,5,0,4,0,4,2,3,0,13,6,13,6,12,0,8,0,5,0,15,0,14,6,13,6,13,6,11,0,15,0,14,0,14,6,13,6,13,0,15,0,13,0,14,6,14,6,13
375,0,15,0,4,9,16,3,7,0,5,0,5,0,4,10,17,9,16,0,10,4,9,3,7,10,16,10,17,9,16,7,11,0,10,10,16,10,17,10,16,9,16,8,13,10,15,10,17,10,17,10,16,9,16
376,9,18,3,7,10,17,6,11,0,10,0,9,0,9,10,18,10,17,0,13,8,11,6,11,10,18,10,18,10,17,0,14,9,12,10,18,10,18,10,17,10,17,0,15,0,18,10,18,10,18,10,16,10,17
377,0,8,0,2,0,6,0,3,0,2,0,2,0,2,0,8,0,6,0,4,3,4,0,3,0,8,0,7,0,6,0,5,0,4,0,8,0,7,0,7,0,6,0,5,4,8,0,8,0,7,0,6,0,6
378,7,14,3,4,0,13,0,11,0,7,0,7,0,6,8,15,0,13,6,11,5,12,0,11,8,15,0,15,0,13,7,12,6,11,8,15,8,15,0,14,0,13,0,12,0,15,8,15,0,15,0,13,0,13
379,0,10,0,3,0,5,0,2,0,3,2,3,0,3,6,11,0,5,0,3,0,2,0,2,0,11,6,11,0,5,0,4,0,3,5,11,7,11,0,8,0,5,0,5,0,11,6,11,0,10,5,7,0,5
380,9,17,0,3,0,10,0,3,0,3,0,3,0,3,9,17,0,10,0,5,0,4,0,3,9,17,7,14,0,10,4,7,0,5,9,17,9,16,0,12,0,10,0,8,9,17,9,17,7,16,8,12,0,10
381,9,15,0,2,6,9,2,3,0,3,0,3,0,3,9,16,6,9,0,6,3,5,2,3,9,16,0,12,6,9,0,6,0,6,9,16,8,15,7,12,6,9,0,7,0,15,9,16,0,12,7,12,6,9
382,10,17,4,9,10,18,0,13,0,11,0,11,0,9,10,18,10,18,10,18,0,15,0,13,10,18,10,18,10,18,10,17,10,18,10,18,10,18,10,18,10,18,10,17,10,17,10,18,10,18,10,18,10,18
383,0,10,0,2,0,7,0,2,0,2,0,2,0,2,5,10,0,7,3,4,0,3,0,2,5,10,5,10,0,7,0,6,0,4,5,9,5,10,4,10,0,7,0,6,5,9,5,10,5,10,4,10,0,7
384,0,0,0,4,0,3,0,4,0,3,0,3,0,3,0,1,0,3,3,3,0,3,0,4,0,1,0,3,0,3,0,3,3,3,0,1,0,1,0,3,0,3,0,3,0,1,0,1,0,3,0,3,0,3
385,8,16,0,5,0,15,0,6,3,6,3,5,3,5,10,17,0,15,6,8,0,7,0,6,10,16,9,17,0,15,0,11,0,7,10,16,10,18,0,16,0,15,7,12,0,16,10,17,10,17,0,16,0,15
386,0,10,0,3,4,9,0,6,0,5,2,4,2,4,0,10,4,9,0,6,0,6,0,6,0,10,7,10,4,9,0,7,0,6,5,11,0,11,0,10,4,9,0,8,5,10,0,10,7,11,0,10,4,9
387,5,13,2,4,0,6,3,5,3,4,0,4,2,4,0,10,0,6,0,5,4,5,3,5,5,10,0,9,0,6,0,5,0,5,0,10,0,9,0,8,0,6,0,6,0,11,0,10,0,9,0,8,0,6
388,9,16,4,4,0,12,0,7,0,7,0,6,0,6,9,15,0,12,0,7,0,7,0,7,9,16,0,15,0,12,0,7,0,7,8,15,0,16,8,14,0,12,0,9,9,15,9,15,0,16,8,14,0,12
389,8,10,0,3,0,10,0,5,0,3,0,3,0,3,0,12,0,10,0,9,0,7,0,5,8,12,9,12,0,10,7,9,0,9,8,11,0,11,9,12,0,10,7,9,8,11,0,12,9,12,0,12,0,10
390,0,8,0,2,5,11,0,3,0,3,0,3,0,3,5,8,5,11,0,7,3,4,0,3,5,8,4,10,5,11,4,7,0,6,5,8,4,9,4,10,5,11,4,8,5,8,5,8,4,9,4,10,5,11
391,0,13,3,6,0,13,0,8,0,7,3,6,3,6,8,15,0,13,7,11,0,8,0,8,8,15,8,16,0,13,0,12,0,9,8,14,8,15,8,15,0,13,0,13,8,13,8,15,8,16,7,15,0,13
392,0,11,0,3,0,7,0,3,0,3,0,3,0,3,0,11,0,7,0,7,0,3,0,3,6,11,0,9,0,7,0,7,0,6,0,12,0,11,6,7,0,7,4,7,0,12,0,11,0,10,0,8,0,7
393,10,14,0,3,6,12,0,7,0,4,0,4,0,4,9,16,6,12,0,9,0,7,0,7,10,15,9,15,6,12,4,11,0,9,10,15,0,17,0,14,6,12,4,11,10,15,9,16,9,16,0,13,6,12
394,0,13,0,1,0,7,0,2,0,2,0,2,0,2,9,12,0,7,0,4,0,3,0,2,9,12,0,11,0,7,0,6,0,3,9,12,9,12,7,10,0,7,0,5,9,13,9,12,0,11,0,9,0,7
395,0,15,0,5,8,13,4,9,0,7,0,5,4,5,10,16,8,13,5,12,4,11,4,9,10,16,0,17,8,13,0,13,5,12,10,15,10,17,8,16,8,13,0,13,0,14,10,16,9,17,8,15,8,13
396,9,15,0,3,0,7,0,4,0,4,0,3,0,3,8,16,0,7,4,5,0,5,0,4,0,15,5,13,0,7,0,6,4,5,10,16,8,14,5,11,0,7,0,6,10,16,8,16,5,13,5,10,0,7
397,0,11,0,7,0,12,0,10,0,8,0,8,0,7,9,13,0,12,0,10,0,9,0,10,0,13,9,15,0,12,0,10,0,10,0,12,9,14,8,14,0,12,5,10,0,12,9,13,9,14,8,13,0,12
398,0,9,0,7,0,12,5,10,0,10,0,9,0,9,0,14,0,12,6,10,5,10,5,10,0,11,9,13,0,12,6,11,6,10,8,11,8,14,0,13,0,12,6,10,0,10,0,14,9,14,0,12,0,12
399,8,13,0,8,6,14,5,10,4,9,4,9,4,9,9,16,6,14,0,12,0,11,5,10,0,16,9,15,6,14,0,12,0,11,0,15,9,17,0,14,6,14,0,12,9,15,9,16,9,15,0,14,6,14
400,8,11,4,8,8,12,0,9,0,10,0,9,0,9,9,15,8,12,5,11,4,11,0,9,9,14,0,14,8,12,0,12,0,11,9,13,9,15,8,13,8,12,6,12,8,13,9,15,10,14,8,13,8,12
401,0,12,3,8,7,12,4,9,0,9,3,9,3,8,9,15,7,12,5,10,4,9,4,9,8,14,10,15,7,12,0,11,0,9,8,13,0,14,9,14,7,12,0,11,8,12,9,15,10,16,9,13,7,12
402,0,11,0,1,0,4,0,1,0,1,0,1,0,1,0,11,0,4,0,2,0,1,0,1,0,11,4,8,0,4,0,2,0,2,0,12,0,9,0,6,0,4,0,3,0,11,0,11,4,9,2,6,0,4
403,0,12,0,1,0,4,0,1,0,1,0,1,0,1,5,12,0,4,0,2,0,1,0,1,6,12,0,8,0,4,0,2,0,2,6,11,6,11,0,6,0,4,0,3,6,12,5,12,0,8,0,6,0,4
404,8,10,2,3,7,10,0,4,0,4,0,3,0,3,8,13,7,10,3,6,0,4,0,4,8,13,0,14,7,10,4,8,0,5,8,13,8,12,7,13,7,10,0,9,8,12,8,13,8,14,7,12,7,10
405,10,14,0,4,0,8,2,5,0,4,0,4,0,4,9,14,0,8,0,6,0,6,2,5,10,14,8,11,0,8,0,7,0,6,10,13,9,14,0,10,0,8,0,7,10,13,9,14,8,12,0,9,0,8
406,4,5,0,2,0,3,0,2,0,2,0,2,0,2,0,4,0,3,0,3,0,2,0,2,0,5,0,5,0,3,0,3,0,3,4,5,2,4,0,4,0,3,3,3,4,4,0,4,0,5,0,4,0,3
407,8,13,3,7,8,14,0,9,0,8,0,8,0,8,0,17,8,14,7,10,5,9,0,9,10,16,9,16,8,14,7,11,6,10,0,16,9,17,9,16,8,14,7,13,9,15,0,17,9,16,8,15,8,14
408,9,16,4,9,0,16,0,11,0,10,0,10,0,10,10,18,0,16,0,12,5,11,0,11,10,17,10,18,0,16,7,13,6,12,10,16,10,17,0,17,0,16,7,14,10,16,10,18,10,17,9,17,0,16
409,0,11,0,3,2,9,0,4,3,4,0,3,0,3,6,11,2,9,0,6,0,4,0,4,0,11,0,9,2,9,2,7,0,6,0,11,0,11,0,10,2,9,0,8,0,11,6,11,6,9,4,10,2,9
410,0,11,0,10,0,14,6,11,0,11,0,10,0,10,0,14,0,14,6,12,6,11,6,11,0,13,0,14,0,14,6,12,6,12,8,12,9,14,8,13,0,14,6,13,9,12,0,14,9,15,8,13,0,14
411,9,13,0,5,4,10,0,6,0,6,0,6,0,5,8,15,4,10,3,8,2,8,0,6,9,15,8,12,4,10,4,8,0,8,9,14,9,14,7,12,4,10,4,8,9,14,8,15,8,13,5,11,4,10
412,4,8,0,5,5,10,0,9,0,8,0,8,0,7,4,10,5,10,6,12,6,11,0,9,4,9,0,11,5,10,6,11,6,12,4,9,0,11,0,10,5,10,0,11,0,8,4,10,0,11,0,10,5,10
413,6,11,0,6,0,9,0,8,0,8,3,7,3,7,6,14,0,9,0,10,0,9,0,8,0,13,7,12,0,9,4,10,0,10,0,13,7,14,6,12,0,9,4,10,0,13,6,14,7,13,6,11,0,9
414,8,11,0,11,7,13,5,11,5,11,5,11,5,11,9,16,7,13,0,11,5,11,5,11,9,15,9,14,7,13,6,12,5,11,0,15,9,16,8,14,7,13,6,12,0,15,9,16,9,14,7,14,7,13
415,0,15,4,8,0,15,6,10,5,9,0,8,0,8,10,16,0,15,6,13,6,11,6,10,10,16,10,16,0,15,0,13,6,12,0,15,10,16,10,16,0,15,0,13,9,14,10,16,10,16,10,15,0,15
416,0,8,0,2,0,8,3,6,0,5,0,3,0,3,0,8,0,8,0,7,4,6,3,6,0,7,0,9,0,8,5,7,0,8,4,7,0,8,4,9,0,8,0,7,4,8,0,8,0,9,4,9,0,8
417,9,12,0,7,7,12,0,9,0,7,0,7,0,7,9,15,7,12,7,10,0,9,0,9,9,14,9,15,7,12,7,11,7,10,9,13,9,15,0,13,7,12,7,11,9,13,9,15,9,15,7,13,7,12
418,8,15,4,8,0,14,5,11,4,9,4,9,4,9,9,17,0,14,6,13,6,12,5,11,9,16,8,15,0,14,6,13,6,13,9,16,9,16,8,15,0,14,6,13,8,16,9,17,9,15,8,14,0,14
419,0,12,3,6,5,8,0,6,3,5,3,5,3,5,8,11,5,8,0,7,0,7,0,6,7,13,0,12,5,8,0,8,0,7,7,12,7,12,0,10,5,8,0,9,7,12,8,11,7,12,0,10,5,8
420,8,11,0,8,8,12,0,10,0,10,0,9,0,9,0,13,8,12,0,11,6,11,0,10,0,13,0,11,8,12,0,11,0,11,0,13,8,13,8,12,8,12,0,11,0,12,0,13,0,11,0,13,8,12
421,8,14,0,7,7,10,0,9,0,8,0,8,4,7,8,14,7,10,0,8,0,8,0,9,8,15,8,13,7,10,0,9,0,9,8,15,0,14,8,13,7,10,0,9,8,15,8,14,0,13,8,13,7,10
422,0,11,0,11,6,13,5,11,0,11,0,11,0,11,9,12,6,13,0,12,5,12,5,11,9,13,0,13,6,13,6,13,0,12,0,13,0,12,0,14,6,13,6,13,0,13,9,12,7,13,6,14,6,13
423,8,12,4,9,0,14,0,12,4,11,4,11,4,10,9,15,0,14,0,13,0,12,0,12,10,14,9,16,0,14,0,13,0,13,10,14,9,16,9,14,0,14,0,13,10,14,9,15,9,16,8,14,0,14
424,6,13,0,7,8,15,0,9,0,8,5,8,0,8,9,15,8,15,6,13,0,10,0,9,0,15,9,15,8,15,6,14,0,12,7,15,9,15,9,16,8,15,0,15,0,15,9,15,9,14,9,16,8,15
425,8,11,0,11,6,14,5,11,0,11,0,11,0,11,8,11,6,14,0,12,5,12,5,11,0,12,0,13,6,14,6,13,0,12,0,12,8,13,6,13,6,14,6,14,0,12,8,11,7,13,6,13,6,14
426,8,13,0,7,8,10,0,9,0,8,0,8,4,7,8,13,8,10,0,8,0,9,0,9,8,15,0,12,8,10,0,9,0,9,8,14,0,12,7,12,8,10,5,9,8,13,8,13,0,12,0,12,8,10
427,2,5,0,3,3,4,0,3,0,3,0,3,0,3,0,5,3,4,0,3,0,3,0,3,0,5,0,4,3,4,0,3,0,3,2,5,0,5,0,4,3,4,0,4,2,5,0,5,0,4,3,4,3,4
428,7,10,5,10,8,13,6,12,5,11,5,11,5,11,0,12,8,13,0,13,6,13,6,12,7,11,0,14,8,13,0,13,0,13,7,10,0,14,9,14,8,13,0,13,0,10,0,12,8,13,9,14,8,13
429,5,11,0,4,5,9,0,6,0,4,0,4,0,4,5,10,5,9,0,7,0,6,0,6,5,10,5,10,5,9,0,8,0,6,0,10,0,10,5,11,5,9,0,8,0,11,5,10,0,11,0,11,5,9
430,7,11,0,10,9,14,0,10,4,10,0,10,0,10,0,13,9,14,0,12,0,11,0,10,8,11,8,14,9,14,7,13,0,11,8,12,8,14,9,13,9,14,7,14,0,12,0,13,0,14,9,13,9,14
431,0,5,0,2,0,2,0,2,0,2,0,2,0,2,1,4,0,2,0,2,0,2,0,2,0,5,0,2,0,2,0,2,0,2,0,5,0,3,0,1,0,2,0,2,0,5,1,4,0,2,0,1,0,2
432,5,8,0,4,5,7,3,5,0,5,0,5,0,5,0,8,5,7,4,7,0,5,3,5,7,9,0,6,5,7,4,7,4,6,5,9,6,7,0,6,5,7,0,7,5,9,0,8,6,6,0,6,5,7
433,7,12,4,9,0,14,0,12,4,11,4,11,4,10,9,14,0,14,0,13,0,12,0,12,10,14,9,16,0,14,0,13,0,13,0,14,9,16,9,14,0,14,0,13,0,14,9,14,9,16,0,14,0,14
434,6,13,0,7,0,14,0,9,0,8,0,8,0,8,0,15,0,14,6,14,0,11,0,9,7,15,0,15,0,14,6,14,6,12,6,15,9,15,0,16,0,14,6,14,6,14,0,15,9,15,9,16,0,14
435,7,10,0,8,5,10,0,9,0,9,0,8,0,8,7,12,5,10,4,10,4,10,0,9,0,11,6,12,5,10,4,10,4,10,7,11,7,14,6,11,5,10,0,10,0,11,7,12,6,12,0,10,5,10
436,0,11,0,1,0,4,0,2,0,1,0,1,0,1,0,9,0,4,0,3,0,2,0,2,0,12,3,6,0,4,0,3,0,2,0,12,0,7,0,7,0,4,0,4,0,12,0,9,4,7,1,7,0,4
437,0,10,0,5,0,11,0,8,0,5,0,5,0,5,6,11,0,11,0,8,0,8,0,8,0,12,0,11,0,11,0,9,0,8,0,12,0,11,6,11,0,11,0,9,0,12,6,11,0,11,6,9,0,11
438,0,5,0,3,0,7,0,4,0,3,0,3,0,3,0,6,0,7,0,6,0,5,0,4,4,5,0,6,0,7,3,6,0,5,0,5,4,7,0,7,0,7,3,6,0,5,0,6,0,7,4,6,0,7
439,0,9,2,4,0,9,3,5,0,5,0,5,0,5,6,10,0,9,0,8,3,6,3,5,6,9,6,10,0,9,0,9,0,8,0,9,6,10,7,10,0,9,4,9,0,9,6,10,7,10,6,11,0,9
440,4,6,3,5,4,5,3,5,3,4,3,5,3,5,0,8,4,5,0,6,0,5,3,5,4,7,0,7,4,5,0,6,0,6,4,8,0,8,0,6,4,5,0,6,4,7,0,8,0,8,4,6,4,5
441,0,6,0,2,0,5,1,2,0,2,0,2,0,2,0,6,0,5,1,3,1,3,1,2,4,6,2,7,0,5,0,4,1,4,0,6,3,6,0,6,0,5,1,4,0,6,0,6,0,6,1,6,0,5
Total,1117,3437,441,1778,970,3236,637,2401,573,2161,461,2053,486,1988,1259,3571,970,3236,772,2799,748,2544,637,2401,1259,3555,1148,3490,970,3236,863,2944,694,2732,1238,3541,1216,3556,1052,3422,970,3236,904,3030,1187,3516,1259,3571,1199,3521,1037,3385,970,3236
